Property Name,Floorplan,Unit,Floor,Bedrooms,Bathrooms,Partial Bathrooms,SF,Available On,Deposit,Term,Est AMI Level,Last Asking Rent,Asking Rent PSF,Last Effective Rent,Effective Rent PSF,On Market Date,Off Market Date,Days on Market,Days Vacant
Canyon Ridge,B2,D-406,4,2,2,,965,8/12/2025,700,15,120%,2000,2.07,1754,1.82,2025-07-02,2025-12-09,161,120
Canyon Ridge,B2,D-307,3,2,2,,965,8/12/2025,700,15,120%,2000,2.07,1754,1.82,2025-07-02,2025-12-09,161,120
Canyon Ridge,B2,B-213,2,2,2,,965,3/15/2025,700,12,120%,2000,2.07,2000,2.07,2024-10-18,2025-03-28,162,14
Canyon Ridge,B2,A-311,3,2,2,,965,9/1/2024,700,12,120%,2000,2.07,1692,1.75,2024-07-26,2024-12-02,130,93
Canyon Ridge,B2,B-216,2,2,2,,965,3/15/2025,500,12,120%,2000,2.07,1769,1.83,2024-10-16,2025-06-04,232,82
Canyon Ridge,B2,D-210,2,2,2,,965,8/12/2025,700,13,120%,2000,2.07,1716,1.78,2025-07-02,2025-09-27,88,47
Canyon Ridge,B2,D-409,4,2,2,,965,8/12/2025,700,14,120%,2000,2.07,2000,2.07,2025-07-02,2026-01-07,190,149
Canyon Ridge,B2,D-410,4,2,2,,965,8/12/2025,700,15,120%,2000,2.07,1754,1.82,2025-07-02,2025-12-19,171,130
Canyon Ridge,B2,B-115,1,2,2,,965,3/15/2025,700,12,120%,2005,2.08,1696,1.76,2025-02-19,2025-09-11,205,181
Canyon Ridge,B2,B-408,4,2,2,,965,3/15/2025,500,12,120%,2005,2.08,1773,1.84,2025-02-19,2025-06-06,108,84
Canyon Ridge,B2,B-406,4,2,2,,965,3/15/2025,700,12,120%,2005,2.08,1696,1.76,2025-02-19,2025-07-13,145,121
Canyon Ridge,B2,B-410,4,2,2,,965,3/15/2025,500,12,120%,2005,2.08,1773,1.84,2025-02-19,2025-05-06,77,53
Canyon Ridge,B2,B-103,1,2,2,,965,3/15/2025,700,12,120%,2005,2.08,1696,1.76,2024-10-18,2025-07-16,272,124
Canyon Ridge,B2,B-113,1,2,2,,965,3/15/2025,700,12,120%,2005,2.08,1696,1.76,2025-02-19,2025-08-04,167,143
Canyon Ridge,B2,B-414,4,2,2,,965,3/15/2025,700,12,120%,2005,2.08,2005,2.08,2025-02-19,2025-08-08,171,147
Canyon Ridge,B2,D-107,1,2,2,,965,8/12/2025,700,15,120%,2005,2.08,2005,2.08,2025-07-02,2025-11-19,141,100
Canyon Ridge,B2,B-106,1,2,2,,965,3/15/2025,700,15,120%,2005,2.08,2005,2.08,2024-10-18,2025-10-28,376,228
Canyon Ridge,B2,B-416,4,2,2,,965,3/15/2025,700,12,120%,2005,2.08,2005,2.08,2025-02-19,2025-08-24,187,163
Canyon Ridge,B2,B-418,4,2,2,,965,3/15/2025,700,12,120%,2005,2.08,2005,2.08,2025-02-19,2025-08-28,191,167
Canyon Ridge,B2,B-107,1,2,2,,965,3/15/2025,700,12,120%,2005,2.08,2005,2.08,2025-02-19,2025-08-28,191,167
Canyon Ridge,B2,A-409,4,2,2,,965,9/1/2024,700,12,120%,2055,2.13,2055,2.13,2024-07-26,2024-09-07,44,7
Canyon Ridge,B2,A-409,4,2,2,,965,9/14/2025,700,12,120%,2005,2.08,1696,1.76,2025-08-08,2025-09-16,40,3
Canyon Ridge,B2,B-118,1,2,2,,965,3/15/2025,700,12,120%,2005,2.08,1696,1.76,2025-02-19,2025-09-18,212,188
Canyon Ridge,B2,B-114,1,2,2,,965,3/15/2025,700,15,120%,2010,2.08,1762,1.83,2025-02-19,2025-12-15,300,276
Canyon Ridge,B2,B-207,2,2,2,,965,3/15/2025,700,12,120%,2050,2.12,1734,1.8,2024-10-18,2025-06-21,247,99
Canyon Ridge,B2,B-203,2,2,2,,965,3/15/2025,700,12,120%,2050,2.12,2050,2.12,2024-10-18,2025-08-28,315,167
Canyon Ridge,B2,A-309,3,2,2,,965,9/1/2024,700,12,120%,2050,2.12,2050,2.12,2024-07-26,2024-09-10,47,10
Canyon Ridge,B2,B-307,3,2,2,,965,3/15/2025,700,12,120%,2050,2.12,2050,2.12,2025-02-19,2025-02-26,8,0
Canyon Ridge,B2,D-506,5,2,2,,965,8/12/2025,700,14,120%,2055,2.13,1784,1.85,2025-07-02,2025-12-10,162,121
Canyon Ridge,B2,B-206,2,2,2,,965,3/15/2025,700,12,120%,2055,2.13,1739,1.8,2024-10-18,2025-07-25,281,133
Canyon Ridge,B2,D-510,5,2,2,,965,8/12/2025,700,15,120%,2055,2.13,1802,1.87,2025-07-02,2025-12-08,160,119
Canyon Ridge,B2,A-403,4,2,2,,965,11/13/2024,700,12,120%,2055,2.13,1739,1.8,2024-11-13,2025-01-25,74,74
Canyon Ridge,B2,B-415,4,2,2,,965,3/15/2025,700,12,120%,2060,2.13,1743,1.81,2025-02-19,2025-03-11,21,0
Canyon Ridge,B2,A-414,4,2,2,,965,10/21/2024,500,12,120%,1775,1.84,1570,1.63,2024-10-21,2025-04-27,189,189
Canyon Ridge,B2,A-414,4,2,2,,965,10/12/2025,700,14,120%,2065,2.14,2065,2.14,2025-08-06,2026-01-07,155,88
Canyon Ridge,B2,B-116,1,2,2,,965,3/15/2025,700,14,120%,2070,2.15,2070,2.15,2025-02-19,2026-01-11,327,303
Canyon Ridge,B2,B-315,3,2,2,,965,3/15/2025,700,13,120%,2100,2.18,1802,1.87,2025-02-19,2025-09-23,217,193
Canyon Ridge,B2,D-507,5,2,2,,965,8/12/2025,700,14,120%,2105,2.18,1827,1.89,2025-07-02,2025-10-06,97,56
Canyon Ridge,B2,D-509,5,2,2,,965,8/12/2025,700,12,120%,2105,2.18,2105,2.18,2025-07-02,2025-09-03,64,23
Canyon Ridge,B2 2x2,B-218,2,2,2,,965,3/15/2025,700,12,120%,1895,1.96,1895,1.96,2024-10-16,2025-08-07,296,146
Canyon Ridge,B2 2x2,B-218,2,2,2,,965,3/7/2026,700,12,120%,2110,2.19,2110,2.19,2025-12-30,2026-02-14,47,0
Canyon Ridge,B2,B-413,4,2,2,,965,7/6/2025,700,12,120%,2110,2.19,1785,1.85,2025-02-19,2025-07-08,140,3
Canyon Ridge,B2 2x2,A-105,1,2,2,,965,9/1/2024,700,12,120%,2055,2.13,2055,2.13,2024-07-26,2024-08-16,22,0
Canyon Ridge,B2 2x2,A-105,1,2,2,,965,12/9/2025,700,14,120%,2115,2.19,1906,1.98,2025-10-04,2026-01-31,120,54
Canyon Ridge,B2 2x2,A-112,1,2,2,,965,9/5/2024,700,12,120%,1795,1.86,1795,1.86,2024-09-05,2025-02-28,177,177
Canyon Ridge,B2 2x2,A-112,1,2,2,,965,3/6/2026,700,12,120%,2115,2.19,2115,2.19,2025-12-18,2026-02-10,55,0
Canyon Ridge,B2,A-404,4,2,2,,965,9/1/2024,500,12,120%,1875,1.94,1658,1.72,2024-08-06,2025-05-11,279,253
Canyon Ridge,B2,A-404,4,2,2,,965,1/13/2026,700,14,120%,2125,2.2,2125,2.2,2025-11-09,2026-01-11,64,0
Canyon Ridge,B2 2x2,A-305,3,2,2,,965,11/8/2024,700,12,120%,1750,1.81,1548,1.6,2024-11-08,2025-04-06,150,150
Canyon Ridge,B2 2x2,A-305,3,2,2,,965,5/16/2026,700,12,120%,2185,2.26,2185,2.26,2026-03-08,2026-03-29,22,0
Canyon Ridge,B2 2x2,A-303,3,2,2,,965,11/2/2024,700,12,120%,2050,2.12,1734,1.8,2024-11-02,2025-03-14,133,133
Canyon Ridge,B2 2x2,A-303,3,2,2,,965,4/28/2026,700,12,120%,2185,2.26,2185,2.26,2026-02-12,2026-02-20,9,0
Canyon Ridge,B2,B-403,4,2,2,,965,3/15/2025,700,12,120%,2210,2.29,1870,1.94,2025-02-19,2025-07-16,148,124
Canyon Ridge,B2 2x2,B-313,3,2,2,,965,3/15/2025,700,13,120%,2210,2.29,2053,2.13,2025-02-19,2026-02-12,359,335
Canyon Ridge,B2 2x2,A-110,1,2,2,,965,9/5/2024,700,12,120%,1740,1.8,1606,1.66,2024-09-05,2025-03-23,200,200
Canyon Ridge,B2 2x2,A-110,1,2,2,,965,6/8/2026,700,12,120%,2250,2.33,2250,2.33,2026-03-26,2026-04-04,10,0
Canyon Ridge,B2 2x2,B-210,2,2,2,,965,3/15/2025,500,12,120%,1975,2.05,1747,1.81,2024-10-18,2025-04-29,194,46
Canyon Ridge,B2 2x2,B-210,2,2,2,,965,7/5/2026,700,12,120%,2310,2.39,2310,2.39,2026-04-17,2026-04-19,3,0
Canyon Ridge,B2 2x2,B-108,1,2,2,,965,3/15/2025,700,15,120%,2010,2.08,1762,1.83,2025-02-19,2025-11-26,281,257
Canyon Ridge,B2 2x2,B-108,1,2,2,,965,6/5/2026,700,12,120%,2355,2.44,2355,2.44,2026-04-01,2026-04-26,26,0
Canyon Ridge,B2 2x2,A-103,1,2,2,,965,9/1/2024,700,12,120%,1820,1.89,1610,1.67,2024-07-26,2025-04-11,260,223
Canyon Ridge,B2 2x2,A-103,1,2,2,,965,6/6/2026,700,12,120%,2375,2.46,2375,2.46,2026-04-12,2026-05-11,30,0
Canyon Ridge,B2 2x2,A-214,2,2,2,,965,9/1/2024,700,12,120%,1750,1.81,1548,1.6,2024-07-26,2025-04-05,254,217
Canyon Ridge,B2 2x2,A-214,2,2,2,,965,6/22/2026,700,12,120%,2410,2.5,2410,2.5,2026-05-01,2026-05-16,16,0
Canyon Ridge,B2 2x2,D-407,4,2,2,,965,8/12/2025,700,15,120%,2000,2.07,1754,1.82,2025-07-02,2025-12-13,165,124
Canyon Ridge,B2 2x2,D-407,4,2,2,,965,7/7/2026,700,12,120%,2435,2.52,2435,2.52,2026-05-22,2026-05-26,5,0
Canyon Ridge,B2 2x2,A-109,1,2,2,,965,9/1/2024,500,12,120%,1740,1.8,1539,1.59,2024-07-16,2025-05-29,318,271
Canyon Ridge,B2 2x2,A-109,1,2,2,,965,8/7/2026,700,,120%,2455,2.54,2455,2.54,2026-05-22,2026-07-07,47,0
Canyon Ridge,B2 2x2,B-306,3,2,2,,965,3/15/2025,700,12,120%,1975,2.05,1671,1.73,2024-10-16,2025-06-26,254,104
Canyon Ridge,B2 2x2,B-306,3,2,2,,965,9/14/2026,700,,120%,2500,2.59,2500,2.59,2026-07-03,,13,0
Canyon Ridge,B2 2x2,A-412,4,2,2,,965,9/15/2024,500,12,120%,1775,1.84,1570,1.63,2024-09-15,2025-04-25,223,223
Canyon Ridge,B2 2x2,A-412,4,2,2,,965,7/10/2026,700,12,120%,2525,2.62,2525,2.62,2026-05-01,2026-05-28,28,0
Canyon Ridge,B2 2x2,B-214,2,2,2,,965,3/15/2025,700,12,120%,1875,1.94,1658,1.72,2024-10-18,2025-06-18,244,96
Canyon Ridge,B2 2x2,B-214,2,2,2,,965,Now,700,,120%,2525,2.62,2525,2.62,2026-05-01,,76,5
Canyon Ridge,B2 2x2,B-308,3,2,2,,965,3/15/2025,700,12,120%,1975,2.05,1671,1.73,2024-10-16,2025-07-07,265,115
Canyon Ridge,B2 2x2,B-308,3,2,2,,965,9/14/2026,700,,120%,2525,2.62,2525,2.62,2026-07-07,,9,0
Canyon Ridge,B2 2x2,A-410,4,2,2,,965,9/1/2024,500,12,120%,1875,1.94,1658,1.72,2024-08-16,2025-05-12,270,254
Canyon Ridge,B2 2x2,A-410,4,2,2,,965,7/14/2026,700,,120%,2550,2.64,2550,2.64,2026-06-04,2026-06-17,14,0
Canyon Ridge,B2 2x2,A-405,4,2,2,,965,12/18/2024,700,12,120%,1875,1.94,1658,1.72,2024-12-18,2025-04-16,120,120
Canyon Ridge,B2 2x2,A-405,4,2,2,,965,7/21/2026,700,,120%,2550,2.64,2550,2.64,2026-06-27,2026-06-29,3,0
Canyon Ridge,B2 2x2,A-304,3,2,2,,965,9/1/2024,700,12,120%,2035,2.11,1722,1.78,2024-07-26,2025-03-08,226,189
Canyon Ridge,B2 2x2,A-304,3,2,2,,965,8/7/2026,700,,120%,2560,2.65,2560,2.65,2026-05-15,,62,0
Canyon Ridge,B2 2x2,B-303,3,2,2,,965,3/15/2025,700,12,120%,2100,2.18,1858,1.93,2025-02-19,2025-06-15,117,93
Canyon Ridge,B2 2x2,B-303,3,2,2,,965,9/5/2026,700,,120%,2560,2.65,2560,2.65,2026-06-30,2026-07-04,5,0
Canyon Ridge,B2 2x2,A-205,2,2,2,,965,9/1/2024,700,12,120%,1850,1.92,1565,1.62,2024-07-16,2024-10-21,98,51
Canyon Ridge,B2 2x2,A-205,2,2,2,,965,4/14/2025,500,12,120%,1850,1.92,1636,1.7,2025-03-11,2025-05-26,77,43
Canyon Ridge,B2 2x2,A-205,2,2,2,,965,8/10/2026,700,,120%,2560,2.65,2560,2.65,2026-06-09,,37,0
Canyon Ridge,B2 2x2,A-310,3,2,2,,965,9/1/2024,700,12,120%,1795,1.86,1519,1.57,2024-07-26,2025-02-14,204,167
Canyon Ridge,B2 2x2,A-310,3,2,2,,965,8/7/2026,700,,120%,2560,2.65,2560,2.65,2026-06-01,,45,0
Canyon Ridge,B2 2x2,B-407,4,2,2,,965,3/15/2025,700,12,120%,2210,2.29,1870,1.94,2025-02-19,2025-07-14,146,122
Canyon Ridge,B2 2x2,B-407,4,2,2,,965,5/22/2026,700,12,120%,2675,2.77,2675,2.77,2026-05-13,2026-05-19,7,0
Canyon Ridge,B1,C-202,2,2,2,,1056,9/1/2024,700,12,120%,2125,2.01,2125,2.01,2024-07-16,2024-07-26,11,0
Canyon Ridge,B1,C-202,2,2,2,,1056,10/8/2025,700,12,120%,1955,1.85,1654,1.57,2025-03-11,2025-09-23,197,0
Canyon Ridge,B1,D-216,2,2,2,,1056,8/12/2025,700,12,120%,1955,1.85,1654,1.57,2025-07-02,2025-09-13,74,33
Canyon Ridge,B1,D-316,3,2,2,,1056,8/12/2025,700,12,120%,1955,1.85,1955,1.85,2025-07-02,2025-08-25,55,14
Canyon Ridge,B1,E-208,2,2,2,,1056,8/5/2025,700,12,120%,1955,1.85,1654,1.57,2025-05-30,2025-09-18,112,45
Canyon Ridge,B1,E-102,1,2,2,,1056,8/5/2025,700,12,120%,1955,1.85,1654,1.57,2025-05-30,2025-08-18,81,14
Canyon Ridge,B1,E-308,3,2,2,,1056,8/5/2025,700,12,120%,1955,1.85,1955,1.85,2025-05-30,2025-08-08,71,4
Canyon Ridge,B1,A-215,2,2,2,,1056,9/1/2024,700,12,120%,2025,1.92,1713,1.62,2024-07-16,2024-10-17,94,47
Canyon Ridge,B1,A-215,2,2,2,,1056,1/25/2025,700,12,120%,2025,1.92,1713,1.62,2025-01-25,2025-02-23,30,30
Canyon Ridge,B1,B-422,4,2,2,,1056,3/15/2025,700,12,120%,2080,1.97,1920,1.82,2024-07-16,2025-03-27,255,13
Canyon Ridge,B1,A-116,1,2,2,,1056,9/1/2024,700,12,120%,2080,1.97,2080,1.97,2024-07-16,2024-07-26,11,0
Canyon Ridge,B1,C-401,4,2,2,,1056,4/5/2025,500,12,120%,2105,1.99,1862,1.76,2025-03-06,2025-04-30,56,26
Canyon Ridge,B1,C-301,3,2,2,,1056,4/5/2025,500,12,120%,2125,2.01,1880,1.78,2025-03-11,2025-05-14,65,40
Canyon Ridge,B1,D-215,2,2,2,,1056,8/12/2025,700,14,120%,2125,2.01,1845,1.75,2025-07-02,2025-10-09,100,59
Canyon Ridge,B1,B-222,2,2,2,,1056,3/15/2025,700,12,120%,2125,2.01,1880,1.78,2024-10-18,2025-04-17,182,34
Canyon Ridge,B1,C-102,1,2,2,,1056,3/17/2025,500,12,120%,2130,2.02,1884,1.78,2025-03-11,2025-05-23,74,68
Canyon Ridge,B1,B-122,1,2,2,,1056,3/15/2025,700,12,120%,2130,2.02,1966,1.86,2024-10-18,2025-04-03,168,20
Canyon Ridge,B1,A-415,4,2,2,,1056,9/1/2024,700,12,120%,2180,2.06,2180,2.06,2024-07-26,2024-08-08,14,0
Canyon Ridge,B1,C-302,3,2,2,,1056,4/5/2025,700,12,120%,2200,2.08,1946,1.84,2025-03-11,2025-06-13,95,70
Canyon Ridge,B1,E-302,3,2,2,,1056,8/5/2025,700,12,120%,2225,2.11,1882,1.78,2025-05-30,2025-08-14,77,10
Canyon Ridge,B1,E-202,2,2,2,,1056,8/5/2025,700,12,120%,2225,2.11,2225,2.11,2025-05-30,2025-08-08,71,4
Canyon Ridge,B1 2x2,C-108,1,2,2,,1056,4/5/2025,700,12,120%,2080,1.97,1840,1.74,2025-03-11,2025-04-09,30,5
Canyon Ridge,B1 2x2,C-108,1,2,2,,1056,6/1/2026,700,12,120%,2230,2.11,2230,2.11,2026-03-12,2026-03-30,19,0
Canyon Ridge,B1,C-402,4,2,2,,1056,4/5/2025,500,12,120%,2105,1.99,1862,1.76,2025-03-06,2025-05-06,62,32
Canyon Ridge,B1,C-402,4,2,2,,1056,9/6/2025,700,14,120%,2255,2.14,2255,2.14,2025-08-24,2026-01-17,147,134
Canyon Ridge,B1,D-416,4,2,2,,1056,8/12/2025,700,15,120%,2275,2.15,1995,1.89,2025-07-02,2025-12-31,183,142
Canyon Ridge,B1 2x2,A-216,2,2,2,,1056,9/1/2024,700,12,120%,2025,1.92,1713,1.62,2024-07-26,2024-10-29,96,59
Canyon Ridge,B1 2x2,A-216,2,2,2,,1056,2/16/2026,700,13,120%,2275,2.15,2275,2.15,2025-12-09,2026-02-09,63,0
Canyon Ridge,B1,E-402,4,2,2,,1056,8/5/2025,700,14,120%,2280,2.16,2280,2.16,2025-05-30,2025-10-12,136,69
Canyon Ridge,B1,E-108,1,2,2,,1056,8/5/2025,700,15,120%,2280,2.16,2280,2.16,2025-05-30,2025-10-26,150,83
Canyon Ridge,B1,E-408,4,2,2,,1056,8/5/2025,700,15,120%,2280,2.16,2280,2.16,2025-05-30,2025-10-27,151,84
Canyon Ridge,B1,E-101,1,2,2,,1056,8/5/2025,700,12,120%,2280,2.16,1929,1.83,2025-05-30,2025-09-20,114,47
Canyon Ridge,B1 2x2,A-115,1,2,2,,1056,9/1/2024,700,12,120%,2035,1.93,1722,1.63,2024-07-16,2024-10-17,94,47
Canyon Ridge,B1 2x2,A-115,1,2,2,,1056,4/21/2026,700,12,120%,2285,2.16,2285,2.16,2026-02-15,2026-03-04,18,0
Canyon Ridge,B1,D-315,3,2,2,,1056,8/12/2025,700,15,120%,2325,2.2,2039,1.93,2025-07-02,2025-11-15,137,96
Canyon Ridge,B1,D-516,5,2,2,,1056,8/12/2025,700,15,120%,2330,2.21,2043,1.93,2025-07-02,2025-12-24,176,135
Canyon Ridge,B1,A-416,4,2,2,,1056,9/1/2024,700,12,120%,2165,2.05,1832,1.73,2024-07-26,2024-10-17,84,47
Canyon Ridge,B1,A-416,4,2,2,,1056,12/14/2025,700,14,120%,2340,2.22,2031,1.92,2025-10-10,2026-01-25,108,43
Canyon Ridge,B1 2x2,A-315,3,2,2,,1056,9/1/2024,700,12,120%,2125,2.01,1798,1.7,2024-07-26,2024-10-17,84,47
Canyon Ridge,B1 2x2,A-315,3,2,2,,1056,3/11/2026,700,13,120%,2375,2.25,2206,2.09,2026-01-03,2026-03-07,64,0
Canyon Ridge,B1 2x2,D-415,4,2,2,,1056,8/12/2025,700,14,120%,2375,2.25,2140,2.03,2025-07-02,2026-01-30,213,172
Canyon Ridge,B1 2x2,B-322,3,2,2,,1056,3/15/2025,500,12,120%,2125,2.01,1880,1.78,2024-10-18,2025-05-12,207,59
Canyon Ridge,B1 2x2,B-322,3,2,2,,1056,6/9/2026,700,12,120%,2425,2.3,2425,2.3,2026-04-06,2026-04-15,10,0
Canyon Ridge,B1,D-515,5,2,2,,1056,8/12/2025,700,15,120%,2430,2.3,2131,2.02,2025-07-02,2025-12-02,154,113
Canyon Ridge,B1 2x2,C-408,4,2,2,,1056,4/5/2025,700,12,120%,2130,2.02,1884,1.78,2025-03-11,2025-04-24,45,20
Canyon Ridge,B1 2x2,C-408,4,2,2,,1056,6/22/2026,700,12,120%,2465,2.33,2465,2.33,2026-04-07,2026-04-26,20,0
Canyon Ridge,B1,E-401,4,2,2,,1056,8/5/2025,700,12,120%,2535,2.4,2535,2.4,2025-05-30,2025-09-09,103,36
Canyon Ridge,B1 2x2,C-308,3,2,2,,1056,4/5/2025,500,12,120%,2100,1.99,1858,1.76,2025-03-06,2025-05-13,69,39
Canyon Ridge,B1 2x2,C-308,3,2,2,,1056,7/25/2026,700,,120%,2560,2.42,2560,2.42,2026-06-04,2026-06-18,15,0
Canyon Ridge,B1 2x2,C-201,2,2,2,,1056,9/1/2024,700,12,120%,2125,2.01,2125,2.01,2024-07-16,2024-07-26,11,0
Canyon Ridge,B1 2x2,C-201,2,2,2,,1056,4/5/2025,500,12,120%,2075,1.96,1835,1.74,2025-03-11,2025-04-29,50,25
Canyon Ridge,B1 2x2,C-201,2,2,2,,1056,8/24/2026,700,,120%,2560,2.42,2560,2.42,2026-06-20,,26,0
Canyon Ridge,B1 2x2,E-301,3,2,2,,1056,8/5/2025,700,13,120%,2575,2.44,2392,2.27,2025-05-30,2026-03-03,278,211
Canyon Ridge,B1 2x2,C-101,1,2,2,,1056,4/5/2025,500,12,120%,2180,2.06,1928,1.83,2025-03-11,2025-05-29,80,55
Canyon Ridge,B1 2x2,C-101,1,2,2,,1056,9/11/2026,700,,120%,2575,2.44,2575,2.44,2026-07-04,,12,0
Canyon Ridge,B1 2x2,C-208,2,2,2,,1056,4/5/2025,500,12,120%,2175,2.06,1924,1.82,2025-03-11,2025-05-30,81,56
Canyon Ridge,B1 2x2,C-208,2,2,2,,1056,8/19/2026,700,,120%,2585,2.45,2585,2.45,2026-06-10,,36,0
Canyon Ridge,B1 2x2,A-316,3,2,2,,1056,9/1/2024,700,12,120%,2125,2.01,1798,1.7,2024-07-26,2024-10-21,88,51
Canyon Ridge,B1 2x2,A-316,3,2,2,,1056,1/7/2026,700,13,120%,2275,2.15,2033,1.93,2025-10-31,2026-02-08,101,33
Canyon Ridge,B1 2x2,A-316,3,2,2,,1056,Now,700,,120%,2610,2.47,2610,2.47,2026-06-04,,42,27
Canyon Ridge,B1 2x2,D-115,1,2,2,,1088,9/26/2025,700,14,120%,2280,2.1,2280,2.1,2025-09-26,2025-10-15,20,20
Canyon Ridge,B1 2x2,D-115,1,2,2,,1088,5/12/2026,700,12,120%,2465,2.27,2465,2.27,2026-04-28,2026-04-30,3,0
Canyon Ridge,C1,B-202,2,3,2,,1165,3/15/2025,500,12,120%,2275,1.95,2012,1.73,2024-07-16,2025-04-30,289,47
Canyon Ridge,C1,A-402,4,3,2,,1165,9/1/2024,700,12,120%,2330,2,2330,2,2024-07-26,2024-08-25,31,0
Canyon Ridge,C1,B-402,4,3,2,,1165,3/15/2025,700,12,120%,2330,2,1971,1.69,2024-10-18,2025-03-20,154,6
Canyon Ridge,C1,A-202,2,3,2,,1165,9/1/2024,700,12,120%,2275,1.95,2012,1.73,2024-07-16,2024-12-19,157,110
Canyon Ridge,C1,A-202,2,3,2,,1165,8/22/2025,700,12,120%,2345,2.01,2345,2.01,2025-05-30,2025-08-29,92,8
Canyon Ridge,C1,D-401,4,3,2,,1165,8/15/2025,700,12,120%,2345,2.01,1984,1.7,2025-07-02,2025-07-23,22,0
Canyon Ridge,C1,D-402,4,3,2,,1165,8/15/2025,700,12,120%,2345,2.01,1984,1.7,2025-07-02,2025-07-20,19,0
Canyon Ridge,C1,D-201,2,3,2,,1165,9/1/2024,700,12,120%,2275,1.95,2275,1.95,2024-07-16,2024-07-26,11,0
Canyon Ridge,C1,D-201,2,3,2,,1165,8/15/2025,700,12,120%,2345,2.01,1984,1.7,2025-07-02,2025-08-21,51,7
Canyon Ridge,C1,D-101,1,3,2,,1165,8/15/2025,700,12,120%,2350,2.02,1988,1.71,2025-07-02,2025-07-07,6,0
Canyon Ridge,C1,B-302,3,3,2,,1165,3/15/2025,700,12,120%,2385,2.05,2110,1.81,2024-10-18,2025-06-10,236,88
Canyon Ridge,C1,D-202,2,3,2,,1165,9/1/2024,700,12,120%,2275,1.95,2275,1.95,2024-07-16,2024-07-26,11,0
Canyon Ridge,C1,D-202,2,3,2,,1165,8/13/2025,700,15,120%,2395,2.06,2100,1.8,2025-07-02,2025-11-09,131,89
Canyon Ridge,C1,D-302,3,3,2,,1165,8/12/2025,700,15,120%,2395,2.06,2395,2.06,2025-07-02,2025-11-18,140,99
Canyon Ridge,C1,D-502,5,3,2,,1165,8/15/2025,700,12,120%,2400,2.06,2400,2.06,2025-08-04,2025-08-08,5,0
Canyon Ridge,C1,A-302,3,3,2,,1165,9/1/2024,700,12,120%,2420,2.08,2141,1.84,2024-07-26,2025-06-18,328,291
Canyon Ridge,C1,D-501,5,3,2,,1165,8/15/2025,700,12,120%,2450,2.1,2073,1.78,2025-07-02,2025-09-06,67,23
Canyon Ridge,C1,B-401,4,3,2,,1165,3/15/2025,700,12,120%,2485,2.13,2102,1.8,2024-10-18,2025-02-19,125,0
Canyon Ridge,C1 3x2,B-101,1,3,2,,1165,3/15/2025,700,12,120%,2280,1.96,2017,1.73,2024-10-18,2025-04-10,175,27
Canyon Ridge,C1 3x2,B-101,1,3,2,,1165,6/1/2026,700,,120%,2560,2.2,2560,2.2,2026-03-28,2026-07-08,103,38
Canyon Ridge,C1 3x2,A-102,1,3,2,,1165,9/1/2024,700,12,120%,2280,1.96,1929,1.66,2024-07-26,2025-03-12,230,193
Canyon Ridge,C1 3x2,A-102,1,3,2,,1165,9/7/2026,700,,120%,2560,2.2,2560,2.2,2026-02-06,2026-07-05,150,0
Canyon Ridge,C1 3x2,B-201,2,3,2,,1165,3/15/2025,700,12,120%,2275,1.95,2275,1.95,2024-07-16,2025-02-26,226,0
Canyon Ridge,C1 3x2,B-201,2,3,2,,1165,3/24/2026,700,13,120%,2570,2.21,2570,2.21,2026-01-14,2026-03-12,58,0
Canyon Ridge,C1 3x2,B-102,1,3,2,,1165,3/15/2025,500,12,120%,2280,1.96,2017,1.73,2024-10-18,2025-04-30,195,47
Canyon Ridge,C1 3x2,B-102,1,3,2,,1165,8/1/2026,700,,120%,2585,2.22,2585,2.22,2026-07-09,,7,0
Canyon Ridge,C1 3x2,D-301,3,3,2,,1165,9/1/2024,700,12,120%,2275,1.95,2275,1.95,2024-07-16,2024-07-26,11,0
Canyon Ridge,C1 3x2,D-301,3,3,2,,1165,8/15/2025,700,12,120%,2445,2.1,2069,1.78,2025-07-02,2025-08-20,50,6
Canyon Ridge,C1 3x2,D-301,3,3,2,,1165,5/8/2026,700,12,120%,2595,2.23,2595,2.23,2026-03-05,2026-04-12,39,0
Canyon Ridge,C1,B-301,3,3,2,,1165,10/11/2025,700,15,120%,2595,2.23,2275,1.95,2024-10-18,2025-12-01,410,52
Canyon Ridge,C2,B-119,1,3,2,,1291,3/15/2025,500,12,120%,2405,1.86,2127,1.65,2024-07-16,2025-06-03,323,81
Canyon Ridge,C2 3x2,A-213,2,3,2,,1291,9/1/2024,700,12,120%,2300,1.78,2300,1.78,2024-07-16,2024-09-15,62,15
Canyon Ridge,C2 3x2,A-213,2,3,2,,1291,11/19/2025,700,13,120%,2495,1.93,2495,1.93,2025-10-04,2026-02-03,123,77
Canyon Ridge,C2 3x2,A-313,3,3,2,,1291,9/1/2024,700,12,120%,2350,1.82,1988,1.54,2024-07-16,2025-02-12,212,165
Canyon Ridge,C2 3x2,A-313,3,3,2,,1291,9/8/2025,700,12,120%,2495,1.93,2111,1.64,2025-08-01,2025-08-04,4,0
Canyon Ridge,C2 3x2,A-313,3,3,2,,1291,3/13/2026,700,13,120%,2495,1.93,2406,1.86,2026-01-27,2026-03-10,43,0
Canyon Ridge,C2 3x2,B-319,3,3,2,,1291,3/15/2025,700,12,120%,2400,1.86,2030,1.57,2024-10-18,2025-02-14,120,0
